VA Station Number,HCS,Address,City,State,County FIPS,totpop-log,medhhincome-log,medhvalue-log,male,age_under18,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85pl,race_white,race_black,race_nativeam,race_asian,married,divorced,educ_lesshs,educ_somecoll,educ_college,educ_collpl,urate_all,urate_male,urate_female,HSdropout_male,HSdropout_female,ind_agmining,ind_const,ind_manuf,ind_wholesale,ind_retail,ind_transport,ind_info,ind_FIRE,ind_pro,ind_educhealth,ind_artentertain,ind_otherserve,ind_public,occ_mgmtbiz,occ_pro,occ_healthsupp,occ_protective,occ_food,occ_building,occ_personalcare,occ_sales,occ_officeadmin,occ_farming,occ_constextract,occ_production,occ_transport,income_less10k,income_10k15,income_15k20,income_20k25,income_25k30,income_30k35,income_35k40,income_40k45,income_45k50,income_50k60,income_60k75,income_75k100,income_100k125,income_125k150,income_150kpl,rent_share_income,poverty_under18,poverty_18_64,poverty_65pl,poverty_white,poverty_black,poverty_nativeA,vetshare_18_64,vetshare_65pl,Num-Services,Avg-Satisfaction,Log-Cases,Log-Deaths,Cases,Active,Convalescent,Deaths,vetpop,vetpop-adj
vha_667GB,667,1691 Bienville Drive,Monroe,LA,22073,17.25188918,15.22144064,16.99138291,0.47959635,0.25327566,0.10070159,0.14164984,0.12267179,0.12051898,0.12136473,0.079705268,0.042614128,0.017497998,0.59730256,0.37486464,0.001736345,0.010526991,0.42116743,0.11331295,0.47581029,0.28157854,0.16167136,0.08093982200000001,0.06739746,0.070162751,0.06482701,0.079365082,0.049350075,0.016751515,0.055127427,0.07111609,0.03163483,0.12607227,0.044587672,0.041349463,0.067083895,0.082200736,0.27384678,0.098687589,0.043638005999999986,0.047903724,0.1223203,0.21655536,0.043108683,0.026668536,0.06755095,0.035246681,0.017171858,0.12124609,0.12940389,0.003191506,0.084489278,0.050488066,0.082558811,0.12608051,0.06237871900000001,0.069188163,0.059573792,0.062837385,0.055533994,0.049095016,0.050135836,0.037804749,0.071781389,0.08305401400000001,0.091063052,0.067335851,0.042479623,0.071657903,0.21929613,0.35322079,0.20820357,0.15527038,0.13509747,0.41273236,0.099630997,0.040301815,0.034850981,5.0,0.7849999959999999,9.025139562,5.357552005,520.0,23.0,457.0,40.0,4578,4578
vha_667GC,667,1005 North Eastman Road,Longview,TX,48183,16.91409311,15.47601095,16.89724997,0.48753786,0.25897613,0.0965553,0.13845207,0.11928514,0.11798954,0.12132573,0.081420958,0.04392926,0.02206585,0.74472445,0.20294103,0.00371678,0.013393363,0.45947236,0.13682748,0.44854751,0.34385836,0.14314972,0.064444385,0.048489314000000006,0.055986714000000014,0.039818268,0.053811658,0.024808576,0.049664285,0.070923261,0.11410725,0.030097384,0.13028999,0.049664285,0.01216856,0.04982629,0.084405884,0.22355229,0.10049862,0.055730563,0.029071337000000006,0.11342322,0.17314996,0.035353627,0.019854913,0.06980720900000001,0.037765738,0.022267025,0.11336921,0.1130632,0.0016740770000000002,0.12685184,0.085449934,0.08797004800000001,0.07515593599999999,0.052710183,0.055016253,0.059189141,0.05455504,0.063911095,0.043661602,0.045089167,0.06079240900000001,0.07992181200000001,0.10667223,0.10506896,0.084665731,0.03854432,0.075046122,0.20329905,0.2447834,0.16426289,0.098065339,0.13384801,0.31671163,0.08278866900000001,0.040394768,0.043116167,5.0,0.630000025,9.025139562,5.357552005,520.0,23.0,457.0,40.0,3746,3746
vha_667QA,667,3000 Knight Street,Shreveport,LA,22017,17.92208493,15.20571134,17.02678177,0.47442231,0.24079062,0.087457374,0.14084338,0.11950347,0.11963231,0.13205777,0.091878355,0.046178747,0.02165799,0.46387717,0.48898175,0.004227717,0.012522095,0.38953224,0.12289046,0.46886483,0.29598349,0.14629848,0.088853195,0.070919231,0.075111926,0.066803247,0.07537445400000001,0.054276593,0.031137953,0.057920016,0.057767846,0.024898948,0.123829,0.058081698,0.01983927,0.046145800999999986,0.089428887,0.27269959,0.11471777,0.059308574,0.044224642,0.1142993,0.21537876,0.041913547,0.02518427,0.06627989599999999,0.048238147,0.034514241,0.10962956,0.11992962,0.002938799,0.087555282,0.04728708,0.086851493,0.11197592,0.071440428,0.069146946,0.073183894,0.059889995,0.054960564,0.051349107000000005,0.041718554,0.040172271,0.075664178,0.081963472,0.096948944,0.061187215,0.036477793,0.073920712,0.2334459,0.36111253,0.2125795,0.11417877,0.12630081,0.33963713,0.15451056,0.05004308,0.038645238,1.0,0.8555922220000001,9.025139562,5.357552005,520.0,23.0,457.0,40.0,8984,4492
vha_668,668,4815 North Assembly Street,Spokane,WA,53063,18.92542695,15.63034479,17.56021063,0.49591964,0.22333719,0.097683154,0.14711724,0.12072709,0.12481245,0.1323083,0.092061259,0.042960584,0.018992718,0.88142204,0.016086368,0.014557871000000003,0.022328898,0.49476349,0.13721012,0.29903239,0.3971844,0.1912308,0.11255239999999997,0.056169387,0.057809696,0.054395292000000005,0.046489213,0.045791682,0.011952506000000002,0.058796141,0.082143284,0.035703775,0.12373765,0.048587531,0.016187059,0.067722082,0.092224501,0.26469025,0.098651007,0.050876122,0.048728097000000005,0.14012238,0.22406666,0.044866923,0.017988062,0.061497644,0.034328863,0.032128125,0.11084072,0.12937786,0.005754422,0.075049087,0.048965301,0.07501395,0.065857552,0.047297332,0.046748184000000005,0.049373012,0.050536804000000005,0.054008029000000006,0.054768778,0.046430785,0.044793416,0.079107657,0.10478163,0.1338311,0.08203981099999999,0.052043185,0.08838272800000001,0.19208051,0.17788009,0.14800473,0.08012910200000001,0.13180514,0.28695056,0.31983036,0.064306349,0.048598938,16.0,0.923333347,7.577428827999999,4.087462841000002,190.0,14.0,160.0,16.0,23662,7887
vha_668GA,668,2530 Chester Kimm Road,Wenatchee,WA,53007,16.20911062,15.66370049,17.95351205,0.49848858,0.23921221,0.082421429,0.12133532,0.11379807,0.12060931,0.14059427,0.1055216,0.050925989000000005,0.025581794,0.85280567,0.004752035999999999,0.007194055,0.010942883,0.51508057,0.13409369,0.43853983,0.29483762,0.15773191,0.10889066,0.052595649,0.04517008,0.061350789,0.036572054,0.041689523,0.11993774,0.054333728,0.04698354,0.051537775,0.11175165,0.065921076,0.012970916,0.04568645,0.081370883,0.22595336,0.095754184,0.043092266,0.044706427,0.13138098,0.18819359,0.037096821,0.014296832,0.062202752,0.053382527,0.034704406,0.090796411,0.08892283599999999,0.079180241,0.074337766,0.046464704,0.099040151,0.06491190200000001,0.03377559,0.040587775,0.056173764,0.050574221,0.054497469000000014,0.040052786,0.066695198,0.043120053,0.077537626,0.11405949,0.1196947,0.086775094,0.05431914,0.097225197,0.18448384,0.15767518,0.10188488,0.10877763,0.10140982,0.11714286,0.13197026,0.032948527000000005,0.050742123,6.0,0.879999995,7.577428827999999,4.087462841000002,190.0,14.0,160.0,16.0,2144,2144
vha_668GB,668,915 West Emma Avenue,Coeur d'Alene,ID,16055,17.22887504,15.61991828,17.74402673,0.49405944,0.23211484,0.079548195,0.12526935,0.12043878,0.12565997,0.13694216,0.10885062,0.053370658,0.017805411,0.94212431,0.003971225,0.014127145,0.007935939,0.55065715,0.13632664,0.34637573,0.40441871,0.16751787,0.08168766599999999,0.051666576,0.059509769,0.042996429,0.066348195,0.036931816,0.022513699,0.091729835,0.08883400300000001,0.020725094,0.12650825,0.041435994,0.022343354,0.05927944900000001,0.10808279,0.20905374,0.10456236,0.05510604,0.049825396,0.13316584,0.19254464,0.042117365,0.021420663,0.06125259,0.034820996,0.026999405,0.10866480000000002,0.13728246,0.01074582,0.10612384,0.054595008,0.07026659,0.053341489000000006,0.041688018,0.044002183,0.045770865,0.048498273,0.059936855,0.051771164,0.054977931,0.051671986,0.094335258,0.11812156,0.12022084,0.080284975,0.0492917,0.086086914,0.21176341,0.17304127,0.11457461,0.075168826,0.11779185,0.15870307,0.2447619,0.048511799,0.056523547,5.0,0.86500001,7.577428827999999,4.087462841000002,190.0,14.0,160.0,16.0,5944,5944
vha_668HK,668,4815 North Assembly Street,Spokane,WA,53063,18.92542695,15.63034479,17.56021063,0.49591964,0.22333719,0.097683154,0.14711724,0.12072709,0.12481245,0.1323083,0.092061259,0.042960584,0.018992718,0.88142204,0.016086368,0.014557871000000003,0.022328898,0.49476349,0.13721012,0.29903239,0.3971844,0.1912308,0.11255239999999997,0.056169387,0.057809696,0.054395292000000005,0.046489213,0.045791682,0.011952506000000002,0.058796141,0.082143284,0.035703775,0.12373765,0.048587531,0.016187059,0.067722082,0.092224501,0.26469025,0.098651007,0.050876122,0.048728097000000005,0.14012238,0.22406666,0.044866923,0.017988062,0.061497644,0.034328863,0.032128125,0.11084072,0.12937786,0.005754422,0.075049087,0.048965301,0.07501395,0.065857552,0.047297332,0.046748184000000005,0.049373012,0.050536804000000005,0.054008029000000006,0.054768778,0.046430785,0.044793416,0.079107657,0.10478163,0.1338311,0.08203981099999999,0.052043185,0.08838272800000001,0.19208051,0.17788009,0.14800473,0.08012910200000001,0.13180514,0.28695056,0.31983036,0.064306349,0.048598938,6.279860506,0.8555922220000001,7.577428827999999,4.087462841000002,190.0,14.0,160.0,16.0,23662,7887
vha_668QB,668,211 East 2nd Street,Libby,MT,30053,14.24071681,15.1116675,17.42649941,0.49994835,0.1824052,0.05460275,0.07981196,0.093863003,0.12682095,0.19242691,0.16985226,0.075059406,0.025157558,0.94906497,0.000619899,0.006973861,0.005010848,0.54895592,0.16398868,0.47122547,0.32647258,0.14746107,0.054840893,0.10358461,0.10492292,0.10207515,0.21183801,0.040476192,0.088650398,0.11643634,0.052925609000000005,0.006468686,0.13790062,0.043369599,0.026609821,0.043957658,0.069097325,0.21993531,0.09159071,0.061452515,0.041605409,0.12319906,0.17391944,0.023228463,0.023963541,0.063804761,0.057189062,0.033372536,0.10129374,0.11658335,0.027491914,0.1471626,0.049103204,0.059688325999999986,0.088025182,0.070468582,0.08378738200000001,0.086330064,0.078459859,0.045768254,0.065988615,0.06913670200000001,0.047826614,0.065625377,0.07979174,0.096258625,0.052790895,0.029906768,0.03983533,0.20999295,0.29885387,0.18726876,0.10418695,0.18290138,0.45454547,0.16528925,0.055892766,0.092058674,2.0,0.8555922220000001,7.577428827999999,4.087462841000002,190.0,14.0,160.0,16.0,1074,1074
vha_668QD,668,30410 Highway 200,Ponderay,ID,16017,15.38235383,15.45902214,17.72259875,0.50024581,0.19983143,0.060616702,0.092786402,0.11165742,0.12647796,0.17911077,0.1473625,0.063332632,0.01882419,0.95322049,0.002973473,0.009974011,0.006649341,0.59369588,0.13781926,0.39604899,0.37268496,0.15553868,0.075727358,0.037069295,0.036080401,0.038237739,0.090241343,0.058282208,0.034765404,0.098869421,0.13538723,0.018258903,0.13646127,0.065404184,0.014301865,0.044657998,0.091407575,0.18202375,0.098812886,0.04782363,0.031825889,0.12470322,0.15511589,0.034991521,0.01215376,0.042679481,0.045223288,0.032278124,0.11040135,0.10491803,0.014132278,0.1263991,0.095816843,0.10118711,0.053855777,0.072452232,0.066310279,0.066878982,0.048794359,0.058803458,0.050614193,0.044699728,0.0530596,0.07501137299999999,0.11840309,0.12534122,0.071428575,0.024738399,0.06960873299999999,0.20669267,0.19364268,0.15638929999999998,0.084936894,0.14473848,0.29600000000000004,0.25879398,0.052788671,0.078480713,1.0,0.8555922220000001,7.577428827999999,4.087462841000002,190.0,14.0,160.0,16.0,2056,2056
vha_668QE,668,705 West 2nd Avenue,Spokane,WA,53063,18.92542695,15.63034479,17.56021063,0.49591964,0.22333719,0.097683154,0.14711724,0.12072709,0.12481245,0.1323083,0.092061259,0.042960584,0.018992718,0.88142204,0.016086368,0.014557871000000003,0.022328898,0.49476349,0.13721012,0.29903239,0.3971844,0.1912308,0.11255239999999997,0.056169387,0.057809696,0.054395292000000005,0.046489213,0.045791682,0.011952506000000002,0.058796141,0.082143284,0.035703775,0.12373765,0.048587531,0.016187059,0.067722082,0.092224501,0.26469025,0.098651007,0.050876122,0.048728097000000005,0.14012238,0.22406666,0.044866923,0.017988062,0.061497644,0.034328863,0.032128125,0.11084072,0.12937786,0.005754422,0.075049087,0.048965301,0.07501395,0.065857552,0.047297332,0.046748184000000005,0.049373012,0.050536804000000005,0.054008029000000006,0.054768778,0.046430785,0.044793416,0.079107657,0.10478163,0.1338311,0.08203981099999999,0.052043185,0.08838272800000001,0.19208051,0.17788009,0.14800473,0.08012910200000001,0.13180514,0.28695056,0.31983036,0.064306349,0.048598938,6.279860506,0.8555922220000001,7.577428827999999,4.087462841000002,190.0,14.0,160.0,16.0,23662,7887
vha_671,671,7400 Merton Minter Boulevard,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,16.0,0.8400000040000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
vha_671A4,671,3600 Memorial Boulevard,Kerrville,TX,48265,15.64852611,15.56637713,17.26732701,0.48449335,0.19466563,0.08205977099999999,0.10343619,0.091540933,0.11342353,0.14583859999999998,0.14264578,0.08778350800000001,0.038606055,0.8937214,0.015360654,0.008176774,0.009364354,0.52354169,0.13694444,0.3899222,0.35447228,0.16583672,0.08976878199999999,0.053410664,0.050612453,0.05630948,0.056930695,0.023850085,0.032693189,0.12825789,0.055555556,0.011796982,0.11659808,0.027251944,0.016415181,0.055967078,0.075354367,0.23900320000000005,0.11705533,0.081755832,0.042295380999999986,0.12560585,0.17832647,0.051714677,0.022953818,0.072016463,0.073982626,0.021810699,0.11696388,0.11746685,0.005349794000000001,0.12267947,0.042752631,0.048376773,0.047770392,0.039198689,0.057064433,0.048974283,0.061542906,0.06183183900000001,0.072570547,0.054078784000000005,0.039391313,0.071414813,0.11408071,0.13666570000000006,0.063372821,0.052874893,0.079167873,0.19187011,0.2181091,0.14464936,0.046444014000000006,0.12571312,0.53629631,0.042857144000000014,0.032838419,0.08804468800000001,12.0,0.8349999790000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,2121,1060
vha_671BY,671,5788 Eckert Road,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,5.0,0.7150000040000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
vha_671GB,671,1908 North Laurent Street,Victoria,TX,48469,16.48889141,15.65068921,16.94983406,0.48927912,0.25629011,0.093215182,0.13867566,0.11866913,0.11671197,0.12235512,0.088757202,0.043090139000000006,0.022235511,0.87563336,0.059856474000000014,0.0029248670000000003,0.01122105,0.50236505,0.11385577,0.4715341,0.32746631,0.13875239,0.062247183,0.054538995,0.046934865,0.0632255,0.071902655,0.051882844,0.059352688,0.077461481,0.10764281,0.034103721000000004,0.13383126,0.040727172,0.008267568000000001,0.047937807,0.072153322,0.24386978,0.088336155,0.049746335,0.036569897,0.10458944,0.19611987,0.032600526,0.018085307,0.052165538,0.050521422,0.026634723,0.12624483,0.1067033,0.00380496,0.12377866,0.079340473,0.079410933,0.06563422099999999,0.043602508,0.048211653,0.055432644,0.048365291,0.049532939000000005,0.044493608,0.050577678,0.045384709,0.078724191,0.089294493,0.12647493,0.093934365,0.061485987,0.098850787,0.19090076,0.20783369,0.14218529,0.097758636,0.15140641,0.20239656,0.16728625,0.043151475,0.040651001,6.0,0.74000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,2916,2916
vha_671GF,671,4610 East Southcross Boulevard,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,2.0,0.7900000209999999,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
vha_671GH,671,302 South Hillside Drive,Beeville,TX,48025,14.99665002,15.24629735,16.31556847,0.60906672,0.21256615,0.10709369,0.17362577,0.14652351,0.13419595,0.10733841,0.068000369,0.035392005,0.01526414,0.87345141,0.079838485,0.006515555,0.00449665,0.40763596,0.13227257,0.61157322,0.28685759999999993,0.061867721,0.039701451,0.089165218,0.10660445,0.068929613,0.10423826,0.036340851,0.09831728,0.067414545,0.03503016,0.024976188,0.16911842,0.071647793,0.005185734,0.033548523,0.031643562,0.20224363,0.07334109400000001,0.051539845999999986,0.13599323,0.073235266,0.16583766,0.035665151,0.081595935,0.05122235,0.05122235,0.021483755,0.13662821,0.08720499300000001,0.018414646,0.1061488,0.06688538200000001,0.1044555,0.11737144,0.06735387400000001,0.07695911799999999,0.052360315,0.048963334,0.059271406,0.059154268,0.040060911,0.066065364,0.06946234400000001,0.10261216,0.078247629,0.061614148,0.035258286,0.065245405,0.26065853,0.33134457,0.19419783,0.093222611,0.20818923,0.40161726,0.0,0.057648979,0.034340765,1.0,0.920000017,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,1394,1394
vha_671GK,671,4318 Woodcock Drive,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,2.0,0.910000026,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
vha_671GK01,671,2391 Northeast Loop 410,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,6.279860506,0.8555922220000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
vha_671GK02,671,1714 Southwest Military Drive,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,6.279860506,0.8555922220000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
vha_671GK03,671,4243 East Southcross Boulevard,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,6.279860506,0.8555922220000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
vha_671GL,671,705 Landa Street,New Braunfels,TX,48091,17.04364679,16.08851522,17.88847389,0.49440771,0.22902063,0.07615269,0.1109277,0.11990644,0.13887058,0.14771609,0.10923263,0.047980338,0.020192899,0.90556413,0.019156607,0.002176214,0.010385131,0.57979888,0.10409379,0.33559534,0.31160447,0.23093887,0.12186132,0.036711793,0.033520028,0.040560927,0.082735963,0.022961436,0.021620924,0.10011779,0.070332542,0.030753344,0.12238411,0.045452345,0.023895962000000003,0.063410617,0.12490118,0.19888023,0.10108589,0.051970892000000005,0.045194186,0.18008293,0.21432143,0.021750005,0.020233313,0.048663214,0.035932686,0.022556756,0.12828952,0.12620811,0.001742582,0.099294901,0.040982947,0.05994159,0.041244913,0.029384701000000006,0.031593155,0.029466495,0.039118253,0.035703331,0.033822056,0.043576058,0.044762079,0.072551787,0.095740549,0.15168804,0.1010163,0.069136865,0.18119542,0.17660174,0.12010752,0.077103212,0.049932066,0.07788652900000001,0.039463300000000014,0.09375,0.065262429,0.056060359,1.0,0.915000021,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,6577,6577
vha_671GN,671,526 East Court Street,Seguin,TX,48187,17.24319258,16.00121041,17.37563018,0.4953686,0.25704378,0.090152577,0.12686852,0.13949606,0.13793615,0.11482109,0.081005819,0.039610151,0.013065871,0.72217458,0.07931054400000001,0.003268079,0.017352404,0.54283756,0.10457799,0.42296147,0.30163714,0.17704445,0.098356932,0.039180968,0.043139782,0.034589838,0.026201773,0.01176759,0.020590274,0.06810309,0.10654011,0.02976306,0.14064015,0.054621033,0.01748649,0.058334488,0.082388803,0.20526534,0.078897052,0.051932935,0.08543716400000001,0.14192878,0.19465151,0.027850907,0.027365942,0.045434389000000006,0.030732991,0.029139532000000006,0.12230844,0.11417487,0.002438686,0.099168628,0.070056811,0.094748512,0.044513907000000005,0.031728398,0.031766057,0.033875007,0.028357843,0.04114335,0.039636958,0.041463461,0.043384112,0.083981395,0.11412808,0.14960364,0.11433521,0.071271211,0.13081138,0.1801751,0.1246585,0.084355414,0.084954701,0.07698508400000001,0.12390114,0.11608961,0.10965066,0.045964714,1.0,0.920000017,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,11318,11318
vha_671GO,671,17440 Henderson Pass,San Antonio,TX,48029,20.87707589,15.64614382,17.10457336,0.49330041,0.25916874,0.10518442,0.15855628,0.13399746,0.12185537,0.10502761,0.068835042,0.033800397,0.013574679,0.79723084,0.076175123,0.006869121,0.028229393,0.43708491,0.11689762,0.41381833,0.31028208,0.17549033,0.10040925,0.057709787,0.057069845,0.058433142,0.051316109000000006,0.038752206,0.012025276,0.079197578,0.05495885,0.023217844,0.11956541,0.046661049,0.017634518000000002,0.090075769,0.11504804,0.23114064,0.11706278,0.047447558,0.045964680999999986,0.13822758,0.21275793,0.036161467,0.020471817,0.07159727099999999,0.040861376,0.027443366,0.10998869,0.13246959,0.001170752,0.096815191,0.040765598,0.071269371,0.071800299,0.046138477,0.047833137000000005,0.050498441,0.050972693,0.050030511,0.047744613,0.045128316,0.04012337,0.08582395300000001,0.10126246,0.12511738,0.082518406,0.055074979,0.099932969,0.21206,0.22952105,0.143452,0.11526794,0.15970382,0.18413982,0.26584724,0.070480376,0.035693124,5.0,0.8555922220000001,10.60733031,6.06608919,1559.0,40.0,1453.0,66.0,92772,7731
